Waste Stream,Location,Year,Scenario,additionalSpecification,Stock/Flow ID,Layer 1,Layer 2,Layer 3,Layer 4,Value,Unit
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellBinder,plastics,undefinedElements,2.606659312,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellCasing,,,2658.792498,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellCasing,ferrousMetals,,2658.792498,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellCasing,ferrousMetals,undefinedElements,2658.792498,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellElectrolyte,,,1438.007054,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellElectrolyte,shadowMaterial,,1438.007054,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellElectrolyte,shadowMaterial,H,114.0339594,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellElectrolyte,shadowMaterial,K,321.3945765,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellElectrolyte,shadowMaterial,Li,15.38667548,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellElectrolyte,shadowMaterial,Na,51.33685182,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellElectrolyte,shadowMaterial,O,935.8549906,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellSeparator,,,436.1809915,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellSeparator,plastics,,436.1809915,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,batteryCellSeparator,plastics,undefinedElements,436.1809915,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,cathodeActiveMaterial,,,1830.743723,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,cathodeActiveMaterial,shadowMaterial,,1830.743723,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,cathodeActiveMaterial,shadowMaterial,H,29.1088252,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,cathodeActiveMaterial,shadowMaterial,Ni,1339.372108,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,cathodeActiveMaterial,shadowMaterial,O,462.2627902,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,cathodeAdditive,,,86.88864373,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,cathodeAdditive,shadowMaterial,,86.88864373,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,cathodeAdditive,shadowMaterial,C,36.72782971,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,cathodeAdditive,shadowMaterial,Co,36.72782971,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,cathodeAdditive,shadowMaterial,H,0.799375522,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,cathodeAdditive,shadowMaterial,O,12.6336088,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,currentCollectorAnode,,,518.7252031,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,currentCollectorAnode,ferrousMetals,,518.7252031,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,currentCollectorAnode,ferrousMetals,undefinedElements,518.7252031,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,currentCollectorCathode,,,410.1143984,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,currentCollectorCathode,ferrousMetals,,410.1143984,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battNiCd,currentCollectorCathode,ferrousMetals,undefinedElements,410.1143984,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,,,,811946.5271,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,anodeActiveMaterial,,,326758.9682,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,anodeActiveMaterial,shadowMaterial,,326758.9682,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,anodeActiveMaterial,shadowMaterial,Pb,326758.9682,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellBinder,,,14654.64464,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellBinder,undefinedMaterials,,14654.64464,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellBinder,undefinedMaterials,undefinedElements,14654.64464,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellCasing,,,59410.7215,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellCasing,plastics,,59410.7215,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellCasing,plastics,undefinedElements,59410.7215,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellElectrolyte,,,158428.5907,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellElectrolyte,shadowMaterial,,158428.5907,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellElectrolyte,shadowMaterial,H,3263.628968,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellElectrolyte,shadowMaterial,O,103374.6554,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellElectrolyte,shadowMaterial,S,51790.30629,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellSeparator,,,15842.85907,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellSeparator,undefinedMaterials,,15842.85907,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,batteryCellSeparator,undefinedMaterials,undefinedElements,15842.85907,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,cathodeActiveMaterial,,,217839.3122,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,cathodeActiveMaterial,shadowMaterial,,217839.3122,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,cathodeActiveMaterial,shadowMaterial,O,29146.89997,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,cathodeActiveMaterial,shadowMaterial,Pb,188692.4122,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,currentCollectorAnodeAndCathode,,,19011.43088,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,currentCollectorAnodeAndCathode,shadowMaterial,,19011.43088,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,currentCollectorAnodeAndCathode,shadowMaterial,As,1583.652192,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,currentCollectorAnodeAndCathode,shadowMaterial,Sb,15844.12649,Mg
BATT,EU27+4,2025,REC,,BATT_collected_industrial,battPb,currentCollectorAnodeAndCathode,shadowMaterial,Sn,1583.652192,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,,,,4378.470097,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,anodeActiveMaterial,,,137.8123463,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,anodeActiveMaterial,shadowMaterial,,137.8123463,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,anodeActiveMaterial,shadowMaterial,Li,137.8123463,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellBinder,,,32.18175521,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellBinder,plastics,,21.89235049,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellBinder,plastics,undefinedElements,21.89235049,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellBinder,undefinedMaterials,,10.28940473,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellBinder,undefinedMaterials,undefinedElements,10.28940473,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellCasing,,,2195.58383,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellCasing,ferrousMetals,,1810.82577,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellCasing,ferrousMetals,undefinedElements,1810.82577,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellElectrolyte,,,405.3368692,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellElectrolyte,organicSolvents,,285.709174,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellElectrolyte,organicSolvents,undefinedElements,285.709174,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellElectrolyte,shadowMaterial,,119.6276952,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Al,7.815733316,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellElectrolyte,shadowMaterial,B,0.829847002,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Br,31.8565656,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Cl,57.13896079,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellElectrolyte,shadowMaterial,F,5.834119514,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Ga,4.885715858,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellElectrolyte,shadowMaterial,Li,6.93316149,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellElectrolyte,shadowMaterial,O,4.333591676,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellSeparator,,,191.010758,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellSeparator,glass,,12.80702503,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellSeparator,glass,undefinedElements,12.80702503,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellSeparator,plastics,,178.203733,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,batteryCellSeparator,plastics,undefinedElements,178.203733,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,cathodeActiveMaterial,,,1206.596897,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,cathodeActiveMaterial,CFx,,103.1129708,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,cathodeActiveMaterial,CFx,undefinedElements,103.1129708,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,cathodeActiveMaterial,shadowMaterial,,1103.483926,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,cathodeActiveMaterial,shadowMaterial,Cl,248.6918474,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,cathodeActiveMaterial,shadowMaterial,Mn,190.4910993,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,cathodeActiveMaterial,shadowMaterial,O,359.2757907,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,cathodeActiveMaterial,shadowMaterial,S,305.0251889,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,currentCollectorCathode,,,209.9476412,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,currentCollectorCathode,shadowMaterial,,209.9476412,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,currentCollectorCathode,shadowMaterial,C,173.8252629,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiPrimary,currentCollectorCathode,shadowMaterial,undefinedElements,36.1223783,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,,,,44055.64072,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,anodeActiveMaterial,,,9208.521764,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,anodeActiveMaterial,graphite,,9199.386919,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,anodeActiveMaterial,graphite,C,9199.386919,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,anodeActiveMaterial,shadowMaterial,,9.134845324,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,anodeActiveMaterial,shadowMaterial,Si,9.134845324,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellBinder,,,859.0772487,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellBinder,additives,,142.8797449,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellBinder,additives,undefinedElements,142.8797449,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellBinder,plastics,,716.1975037,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellBinder,plastics,undefinedElements,716.1975037,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellCasing,,,5436.466065,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellCasing,AlAndAlAlloys,,2237.105786,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellCasing,AlAndAlAlloys,undefinedElements,2237.105786,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellCasing,ferrousMetals,,2620.376643,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellCasing,ferrousMetals,undefinedElements,2620.376643,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellCasing,plastics,,578.983636,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellCasing,plastics,undefinedElements,578.983636,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellElectrolyte,,,5563.929432,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellElectrolyte,organicSolvents,,4611.941106,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellElectrolyte,organicSolvents,undefinedElements,4611.941106,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,,951.9883258,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,F,713.9912443,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,Li,47.59941629,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellElectrolyte,shadowMaterial,P,190.3976652,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellSeparator,,,1694.568326,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellSeparator,plastics,,1637.004741,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,batteryCellSeparator,plastics,undefinedElements,1637.004741,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,cathodeActiveMaterial,,,14559.39402,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,,14559.39402,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Co,5885.036904,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Fe,301.737494,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Li,1002.639696,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Mn,829.7164203,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,Ni,1521.651009,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,O,4851.285527,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,cathodeActiveMaterial,shadowMaterial,P,167.319407,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,cathodeAdditive,,,459.9431888,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,cathodeAdditive,shadowMaterial,,459.9431888,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,cathodeAdditive,shadowMaterial,C,459.9431888,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,currentCollectorAnode,,,3750.512922,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,currentCollectorAnode,shadowMaterial,,3750.512922,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,currentCollectorAnode,shadowMaterial,Cu,3750.512922,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,currentCollectorCathode,,,2523.227757,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,currentCollectorCathode,shadowMaterial,,2523.227757,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battLiRechargeable,currentCollectorCathode,shadowMaterial,Al,2523.227757,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,,,,2153.846634,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,anodeActiveMaterial,,,323.9385337,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,anodeActiveMaterial,shadowMaterial,,323.9385337,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,anodeActiveMaterial,shadowMaterial,Cd,323.9385337,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellBinder,,,0.64615399,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellBinder,plastics,,0.64615399,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellBinder,plastics,undefinedElements,0.64615399,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellCasing,,,659.07707,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellCasing,ferrousMetals,,659.07707,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellCasing,ferrousMetals,undefinedElements,659.07707,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellElectrolyte,,,356.4616179,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellElectrolyte,shadowMaterial,,356.4616179,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellElectrolyte,shadowMaterial,H,28.2674063,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellElectrolyte,shadowMaterial,K,79.6691716,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellElectrolyte,shadowMaterial,Li,3.814139312,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellElectrolyte,shadowMaterial,Na,12.72567976,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellElectrolyte,shadowMaterial,O,231.9852209,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellSeparator,,,108.123101,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellSeparator,plastics,,108.123101,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,batteryCellSeparator,plastics,undefinedElements,108.123101,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,cathodeActiveMaterial,,,453.8154858,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,cathodeActiveMaterial,shadowMaterial,,453.8154858,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,cathodeActiveMaterial,shadowMaterial,H,7.215666224,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,cathodeActiveMaterial,shadowMaterial,Ni,332.0114094,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,cathodeActiveMaterial,shadowMaterial,O,114.5884102,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,cathodeAdditive,,,21.53846634,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,cathodeAdditive,shadowMaterial,,21.53846634,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,cathodeAdditive,shadowMaterial,C,9.104309722,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,cathodeAdditive,shadowMaterial,Co,9.104309722,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,cathodeAdditive,shadowMaterial,H,0.19815389,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,cathodeAdditive,shadowMaterial,O,3.131693006,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,currentCollectorAnode,,,128.584644,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,currentCollectorAnode,ferrousMetals,,128.584644,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,currentCollectorAnode,ferrousMetals,undefinedElements,128.584644,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,currentCollectorCathode,,,101.6615611,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,currentCollectorCathode,ferrousMetals,,101.6615611,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiCd,currentCollectorCathode,ferrousMetals,undefinedElements,101.6615611,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,,,,7418.156042,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,,,1301.14457,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,,1301.14457,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,Al,16.00407821,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,Ce,89.90908977,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,Co,191.918824,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,Cr,40.98605395,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,Fe,4.814234908,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,La,149.6316255,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,Mn,63.36574055,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,Nd,86.65622834,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,Ni,559.2319361,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,Pr,13.53190353,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,Sm,2.862518053,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,Ti,17.56545169,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,Zn,59.59242129,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,anodeActiveMaterial,shadowMaterial,otherElements,5.074463822,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,batteryCellBinder,,,2.225446813,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,batteryCellBinder,plastics,,2.225446813,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,batteryCellBinder,plastics,undefinedElements,2.225446813,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,batteryCellCasing,,,1844.153592,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,batteryCellCasing,ferrousMetals,,1844.153592,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,batteryCellCasing,ferrousMetals,undefinedElements,1844.153592,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,batteryCellElectrolyte,,,752.9428382,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,batteryCellElectrolyte,shadowMaterial,,752.9428382,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,batteryCellElectrolyte,shadowMaterial,H,59.78366136,Mg
BATT,EU27+4,2025,REC,,BATT_collected_portable,battNiMH,batteryCellElectrolyte,shadowMaterial,K,168.2827243,Mg
